eth_type,ip_proto,src_port,dst_port
2048,6,34516,443
2048,6,443,34516
2048,6,443,34522
2048,6,34528,443
2048,6,443,34528
2048,17,39534,53
2048,17,53,39534
2048,17,33965,53
2048,17,55380,53
2048,6,47752,80
2048,17,53,55380
2048,17,53,33965
2048,6,80,47752
2048,6,58910,443
2048,6,58924,443
2048,6,443,58910
2048,6,443,58924
2048,17,58730,53
2048,17,38106,443
2048,6,58930,443
2048,6,58938,443
2048,17,53,58730
2048,6,39508,443
2048,6,443,39508
2048,6,443,58930
2048,6,443,58938
2048,17,58287,53
2048,17,53,58287
2048,17,37576,443
2048,6,57732,443
2048,6,443,57732
2048,17,59356,53
2048,17,53,59356
2048,17,51426,53
2048,17,42597,443
2048,17,53,51426
2048,6,53806,443
2048,6,443,53806
2048,17,37274,53
2048,17,53,37274
2048,6,38634,443
2048,6,443,38634
2048,6,55982,443
2048,6,443,55982
2048,17,54105,53
2048,17,53,54105
2048,6,35580,443
2048,6,443,35580
2048,6,35586,443
2048,6,59344,443
2048,6,48610,443
2048,6,443,48610
2048,6,58294,443
2048,6,58304,443
2048,6,51168,443
2048,6,443,35586
2048,6,443,59344
2048,6,443,51168
2048,6,443,58294
2048,6,443,58304
2048,6,35598,443
2048,6,35600,443
2048,6,443,35598
2048,6,443,35600
2048,6,35616,443
2048,6,41998,443
2048,6,34814,443
2048,6,38548,443
2048,6,49332,443
2048,6,60516,443
2048,6,60846,443
2048,6,443,41998
2048,6,443,49332
2048,6,443,60846
2048,6,443,60516
2048,6,443,35616
2048,6,443,38548
2048,6,443,34814
2048,6,35628,443
2048,6,443,35628
2048,6,35640,443
2048,6,443,35640
2048,6,46592,443
2048,6,47340,443
2048,6,47108,443
2048,6,40428,443
2048,6,443,47340
2048,6,443,46592
2048,6,35648,443
2048,6,443,40428
2048,6,443,35648
2048,6,443,47108
2048,6,49840,80
2048,6,49824,80
2048,6,35660,443
2048,6,80,49840
2048,6,80,49824
2048,6,443,35660
2048,6,54038,80
2048,6,80,54038
2048,6,35664,443
2048,6,443,35664
2048,6,47650,443
2048,6,41796,443
2048,6,443,47650
2048,6,443,41796
2048,6,44454,443
2048,6,44442,443
2048,6,443,44454
2048,6,443,44442
2048,6,56012,80
2048,6,54052,443
2048,6,51588,443
2048,6,80,56012
2048,6,443,54052
2048,6,443,51588
2048,6,42966,80
2048,6,80,42966
2048,6,80,42960
2048,6,35596,443
2048,6,443,35596
2048,6,443,56606
2048,6,50354,80
2048,6,80,50354
2048,6,47776,443
2048,6,51898,443
2048,6,58206,443
2048,6,47322,443
2048,6,49886,443
2048,6,443,58206
2048,6,443,47322
2048,6,443,49886
2048,6,443,47776
2048,6,443,51898
2048,6,56696,443
2048,6,39122,443
2048,6,443,56696
2048,6,443,39122
2048,6,36056,80
2048,6,80,36056
2048,6,443,52322
2048,6,443,53806
2048,6,58294,443
2048,6,58304,443
2048,6,51168,443
2048,6,443,51168
2048,6,443,58304
2048,6,443,58294
2048,6,46656,80
2048,6,80,46656
2048,6,49840,80
2048,6,49824,80
2048,6,80,49824
2048,6,80,49840
2048,6,34124,443
2048,6,54038,80
2048,6,80,54038
2048,6,443,34124
2048,6,41346,443
2048,6,443,41346
2048,6,39328,443
2048,6,40736,443
2048,6,54968,443
2048,6,51092,443
2048,6,60226,443
2048,6,443,39328
2048,6,443,40736
2048,6,443,51092
2048,6,443,60226
2048,6,443,54968
2048,6,42966,80
2048,6,80,42966
2048,6,59280,443
2048,6,47074,443
2048,6,443,59280
2048,6,443,47074
2048,6,42960,80
2048,6,47742,80
2048,6,80,42960
2048,6,80,47742
2048,6,42276,8080
2048,6,8080,42276
2048,6,56606,443
2048,6,443,56606
2048,6,50354,80
2048,6,80,50354
2048,6,59036,443
2048,6,47796,443
2048,6,443,59036
2048,6,443,47796
2048,6,50356,80
2048,6,80,50356
2048,6,49102,443
2048,6,443,49102
2048,6,42956,80
2048,6,80,42956
2048,6,52312,443
2048,6,52322,443
2048,6,36056,80
2048,6,443,52322
2048,6,443,52312
2048,6,80,36056
2048,6,45670,80
2048,6,80,45670
2048,6,38988,443
2048,6,443,38988
2048,6,53806,443
2048,6,443,53806
2048,6,39240,443
2048,6,58274,443
2048,6,60236,443
2048,6,443,60236
2048,6,443,58274
2048,6,443,39240
2048,6,49840,80
2048,6,49824,80
2048,6,80,49840
2048,6,80,49824
2048,6,52530,443
2048,6,37668,443
2048,6,52268,443
2048,6,443,52268
2048,6,443,37668
2048,6,443,52530
2048,6,54038,80
2048,6,80,54038
2048,6,55894,443
2048,6,54914,443
2048,6,38954,443
2048,6,443,38954
2048,6,443,55894
2048,6,443,54914
2048,6,56012,80
2048,6,54052,443
2048,6,51588,443
2048,6,80,56012
2048,6,443,54052
2048,6,443,51588
2048,6,42966,80
2048,6,80,42966
2048,6,56704,80
2048,6,80,56704
2048,6,80,50354
2048,6,443,39830
2048,6,39830,443
2048,6,45670,80
2048,6,55338,443
2048,6,80,45670
2048,6,55354,443
2048,6,53806,443
2048,6,58364,443
2048,6,55564,443
2048,6,48282,443
2048,6,58354,443
2048,6,443,48282
2048,6,443,55564
2048,6,443,53806
2048,6,443,58364
2048,6,443,58354
2048,6,58294,443
2048,6,58304,443
2048,6,51168,443
2048,6,443,58294
2048,6,443,58304
2048,6,443,51168
2048,6,46656,80
2048,6,80,46656
2048,6,41252,443
2048,6,56992,443
2048,6,48530,443
2048,6,54566,443
2048,6,443,48530
2048,6,443,54566
2048,6,443,41252
2048,6,443,56992
2048,6,47150,443
2048,6,56756,443
2048,6,50314,443
2048,6,40632,443
2048,6,443,40632
2048,6,443,56756
2048,6,443,47150
2048,6,443,50314
2048,6,53452,443
2048,6,443,53452
2048,6,43734,443
2048,6,443,43734
2048,6,42966,80
2048,6,80,42966
2048,6,47742,80
2048,6,80,42960
2048,6,80,47742
2048,6,59466,443
2048,6,59124,443
2048,6,49636,443
2048,6,443,59466
2048,6,443,59124
2048,6,443,49636
2048,6,56922,443
2048,6,56690,443
2048,6,39768,443
2048,6,54336,443
2048,6,42672,443
2048,6,443,56922
2048,6,443,39768
2048,6,443,42672
2048,6,443,54336
2048,6,443,56690
2048,6,50356,80
2048,6,80,50356
2048,6,42956,80
2048,6,80,42956
2048,6,36706,443
2048,6,52508,443
2048,6,48318,443
2048,6,443,36706
2048,6,443,52508
2048,6,443,48318
2048,6,52312,443
2048,6,52322,443
2048,6,36056,80
2048,6,443,52322
2048,6,443,52312
2048,6,80,36056
2048,6,45670,80
2048,6,80,45670
2048,6,60692,443
2048,6,443,60692
2048,6,53806,443
2048,6,443,53806
2048,6,52518,443
2048,6,443,52518
2048,6,46656,80
2048,6,80,46656
2048,6,49840,80
2048,6,49824,80
2048,6,80,49840
2048,6,80,49824
2048,6,80,54038
2048,17,37669,53
2048,17,53,37669
2048,17,43529,53
2048,17,53,43529
2048,17,38846,123
2048,6,45120,443
2048,6,51526,443
2048,6,443,51526
2048,6,443,45120
2048,6,56704,80
2048,6,80,56704
2048,6,46984,443
2048,6,35458,443
2048,6,443,46984
2048,6,443,35458
2048,6,50354,80
2048,6,80,50354
2048,6,45120,443
2048,6,57232,443
2048,6,41214,443
2048,6,443,57232
2048,6,443,45120
2048,6,443,41214
2048,6,47810,443
2048,6,38236,443
2048,6,443,47810
2048,6,443,38236
2048,6,45670,80
2048,6,80,45670
2048,6,59358,443
2048,6,50942,443
2048,6,42608,443
2048,6,443,59358
2048,6,443,42608
2048,6,443,50942
2048,6,55982,443
2048,6,443,55982
2048,6,443,53806
2048,6,60058,443
2048,6,52756,443
2048,6,59886,443
2048,6,443,60058
2048,6,443,59886
2048,6,443,52756
2048,6,58294,443
2048,6,58304,443
2048,6,51168,443
2048,6,443,58294
2048,6,443,58304
2048,6,443,51168
2048,6,48474,443
2048,6,41016,443
2048,6,41438,443
2048,6,443,41438
2048,6,443,48474
2048,6,443,41016
2048,17,46103,53
2048,17,48403,53
2048,17,53,48403
2048,17,53,46103
2048,6,55944,443
2048,6,443,55944
2048,6,55346,443
2048,6,35986,443
2048,6,35914,443
2048,6,443,55346
2048,6,443,35986
2048,6,443,35914
2048,6,59352,443
2048,6,443,59352
2048,17,59456,123
2048,6,47650,443
2048,6,41796,443
2048,6,443,47650
2048,6,443,41796
2048,6,56012,80
2048,6,80,56012
2048,6,46236,443
2048,6,57180,443
2048,6,58654,443
2048,6,47492,443
2048,6,52366,443
2048,6,39830,443
2048,6,443,57180
2048,6,443,46236
2048,6,443,52366
2048,6,443,39830
2048,6,443,47492
2048,6,443,58654
2048,6,56704,80
2048,6,80,56704
2048,6,50494,443
2048,6,59568,443
2048,6,34522,443
2048,6,57732,443
2048,6,34528,443
2048,6,58910,443
2048,6,443,50494
2048,6,443,59568
2048,6,42960,80
2048,6,443,34522
2048,6,443,57732
2048,6,443,34528
2048,6,47742,80
2048,6,80,42960
2048,6,80,47742
2048,6,443,58910
2048,6,50354,80
2048,6,80,50354
2048,6,59344,443
2048,6,40952,443
2048,6,39508,443
2048,6,48610,443
2048,6,38634,443
2048,6,443,59344
2048,6,443,39508
2048,6,443,40952
2048,6,443,38634
2048,6,443,48610
2048,6,50356,80
2048,6,80,50356
2048,6,41998,443
2048,6,49332,443
2048,6,60516,443
2048,6,60846,443
2048,6,443,41998
2048,6,443,49332
2048,6,443,60516
2048,6,443,60846
2048,6,42956,80
2048,6,80,42956
2048,6,52312,443
2048,6,52322,443
2048,6,443,52312
2048,6,443,52322
2048,6,47322,443
2048,6,35596,443
2048,6,51898,443
2048,6,443,47322
2048,6,443,35596
2048,6,443,51898
2048,6,34814,443
2048,6,46592,443
2048,6,47340,443
2048,6,38548,443
2048,6,443,46592
2048,6,443,47340
2048,6,443,34814
2048,6,443,38548
2048,6,47776,443
2048,6,58206,443
2048,6,443,47776
2048,6,443,58206
2048,6,47108,443
2048,6,443,47108
2048,6,55338,443
2048,6,55354,443
2048,17,36615,53
2048,17,53,36615
2048,17,34133,53
2048,17,53,34133
2048,17,50303,123
2048,6,49886,443
2048,6,443,49886
2048,6,34124,443
2048,6,443,34124
2048,6,56696,443
2048,6,39122,443
2048,6,443,39122
2048,6,443,56696
2048,6,42966,80
2048,6,80,42966
2048,6,80,42960
2048,6,443,50314
2048,6,50314,443
2048,6,50354,80
2048,6,80,50354
2048,6,45670,80
2048,6,80,45670
2048,6,443,58294
2048,6,38988,443
2048,6,49102,443
2048,6,443,49102
2048,6,443,38988
2048,6,46656,80
2048,6,80,46656
2048,6,41346,443
2048,6,443,41346
2048,6,39328,443
2048,6,40736,443
2048,6,51092,443
2048,6,60226,443
2048,6,443,39328
2048,6,443,40736
2048,6,443,60226
2048,6,443,51092
2048,6,59280,443
2048,6,54968,443
2048,6,47074,443
2048,6,443,59280
2048,6,443,47074
2048,6,443,54968
2048,6,42276,8080
2048,6,8080,42276
2048,17,45193,123
2048,6,59036,443
2048,6,47796,443
2048,6,443,59036
2048,6,443,47796
2048,6,56012,80
2048,6,80,56012
2048,6,42966,80
2048,6,80,42966
2048,6,47742,80
2048,6,80,42960
2048,6,80,47742
2048,6,38954,443
2048,6,443,38954
2048,6,50354,80
2048,6,80,50354
2048,6,50356,80
2048,6,80,50356
2048,6,80,42956
2048,6,39240,443
2048,6,58274,443
2048,6,60236,443
2048,6,443,60236
2048,6,443,58274
2048,6,443,39240
2048,6,52312,443
2048,6,52322,443
2048,6,443,52312
2048,6,443,52322
2048,6,37668,443
2048,6,52268,443
2048,6,443,37668
2048,6,443,52268
2048,6,52530,443
2048,6,55894,443
2048,6,54914,443
2048,6,443,55894
2048,6,443,54914
2048,6,46656,80
2048,6,443,52530
2048,6,80,46656
2048,6,54566,443
2048,6,443,54566
2048,6,47150,443
2048,6,56992,443
2048,6,443,56992
2048,6,443,47150
2048,17,35128,123
2048,6,42966,80
2048,6,80,42966
2048,6,42960,80
2048,6,47742,80
2048,6,80,42960
2048,6,80,47742
2048,6,55564,443
2048,6,48282,443
2048,6,52120,443
2048,17,60498,53
2048,6,443,48282
2048,17,53,60498
2048,6,443,55564
2048,6,443,52120
2048,1,0,0
2048,17,51172,53
2048,17,53,51172
2048,6,48416,80
2048,6,50354,80
2048,6,80,50354
2048,6,80,48416
2048,6,41252,443
2048,6,58364,443
2048,6,48530,443
2048,6,58354,443
2048,6,443,48530
2048,6,443,58364
2048,6,443,58354
2048,17,58716,53
2048,6,443,41252
2048,17,53,58716
2048,6,34446,443
2048,6,443,34446
2048,6,50356,80
2048,6,80,50356
2048,17,56187,53
2048,17,53,56187
2048,6,57316,443
2048,6,56756,443
2048,6,40632,443
2048,17,52667,53
2048,17,53,52667
2048,6,443,40632
2048,6,443,56756
2048,6,50948,443
2048,6,57330,443
2048,6,443,50948
2048,6,52312,443
2048,6,52322,443
2048,6,443,52322
2048,6,443,52312
2048,17,60790,53
2048,6,45670,80
2048,17,53,60790
2048,6,80,45670
2048,6,56922,443
2048,6,54336,443
2048,6,56690,443
2048,6,42672,443
2048,17,56877,53
2048,6,443,56690
2048,6,443,56922
2048,6,443,42672
2048,6,443,54336
2048,17,53,56877
2048,6,48518,443
2048,6,443,48518
2048,17,45953,53
2048,17,53,45953
2048,6,55982,443
2048,6,443,55982
2048,17,48490,53
2048,17,53,48490
2048,6,42790,443
2048,6,443,42790
2048,6,42802,443
2048,6,443,42802
2048,6,42814,443
2048,6,443,42814
2048,17,35108,443
2048,6,39768,443
2048,17,45542,53
2048,6,443,39768
2048,17,53,45542
2048,6,47414,443
2048,6,443,47414
2048,17,56572,53
2048,17,53,56572
2048,6,35874,80
2048,6,53452,443
2048,6,58294,443
2048,6,58304,443
2048,6,51168,443
2048,6,443,51168
2048,6,443,58304
2048,6,443,58294
2048,6,443,53452
2048,6,80,35874
2048,6,43734,443
2048,6,443,43734
2048,17,47738,53
2048,17,53,47738
2048,6,52176,443
2048,6,443,52176
2048,17,35038,53
2048,17,53,35038
2048,17,47361,53
2048,17,53,47361
2048,6,49876,443
2048,6,443,49876
2048,6,59466,443
2048,6,59124,443
2048,6,49636,443
2048,6,443,59466
2048,6,443,59124
2048,6,443,49636
2048,17,36428,123
2048,6,36706,443
2048,6,52508,443
2048,6,48318,443
2048,6,443,52508
2048,6,443,36706
2048,6,443,48318
2048,6,60692,443
2048,6,443,60692
2048,6,22,44770
2048,6,44770,22
2048,17,57195,53
2048,17,53,57195
2048,6,36432,443
2048,17,48953,53
2048,6,34528,443
2048,6,443,36432
2048,6,443,34528
2048,17,53,48953
2048,6,34522,443
2048,6,443,34522
2048,17,35863,443
2048,6,80,48416
2048,17,45093,53
2048,6,59568,443
2048,17,53,45093
2048,17,33697,53
2048,6,57180,443
2048,17,54301,53
2048,6,40952,443
2048,17,53,33697
2048,6,443,59568
2048,17,53,54301
2048,6,443,57180
2048,6,443,40952
2048,6,52518,443
2048,6,443,52518
2048,6,55982,443
2048,6,443,55982
2048,6,80,35874
2048,6,42608,443
2048,6,50942,443
2048,6,59358,443
2048,6,443,59358
2048,6,443,42608
2048,6,443,50942
2048,6,52176,443
2048,6,46656,80
2048,6,443,52176
2048,6,80,46656
2048,17,59290,53
2048,17,53,59290
2048,6,45120,443
2048,6,51526,443
2048,6,443,45120
2048,6,443,51526
2048,6,53852,443
2048,6,443,53852
2048,6,53858,443
2048,6,443,53858
2048,17,51731,53
2048,17,53,51731
2048,6,41154,80
2048,17,33065,53
2048,6,41156,80
2048,17,53,33065
2048,6,80,41154
2048,6,80,41156
2048,6,60058,443
2048,6,41016,443
2048,6,52756,443
2048,6,59886,443
2048,6,46984,443
2048,6,35458,443
2048,6,443,60058
2048,6,443,59886
2048,6,443,41016
2048,6,443,46984
2048,6,443,35458
2048,6,443,52756
2048,17,57993,443
2048,17,39960,53
2048,17,53,39960
2048,6,37856,443
2048,6,37866,443
2048,6,37874,443
2048,6,37884,443
2048,6,37888,443
2048,6,37896,443
2048,6,37900,443
2048,6,37912,443
2048,6,37920,443
2048,6,37930,443
2048,6,37936,443
2048,6,37938,443
2048,6,443,37866
2048,6,443,37856
2048,6,443,37888
2048,6,443,37884
2048,6,443,37896
2048,6,443,37874
2048,6,443,37930
2048,6,443,37900
2048,6,443,37912
2048,6,443,37920
2048,6,443,37936
2048,6,443,37938
2048,17,38862,53
2048,17,53,38862
2048,17,57543,53
2048,17,53,57543
2048,17,53647,123
2048,17,54660,443
2048,17,44748,53
2048,17,53,44748
2048,6,45120,443
2048,6,41438,443
2048,6,35914,443
2048,6,48474,443
2048,6,57232,443
2048,6,443,35914
2048,6,443,41438
2048,6,443,48474
2048,6,443,57232
2048,6,443,45120
2048,6,55192,443
2048,6,443,55192
2048,17,49363,53
2048,17,58237,53
2048,17,53,49363
2048,17,53,58237
2048,17,32789,53
2048,6,52960,443
2048,6,52962,443
2048,17,53,32789
2048,6,443,52960
2048,6,443,52962
2048,6,52966,443
2048,6,443,52966
2048,6,43408,443
2048,6,33356,443
2048,6,443,33356
2048,6,52214,443
2048,6,443,52214
2048,6,443,43408
2048,17,44788,53
2048,17,53,44788
2048,17,43806,53
2048,17,53,43806
2048,6,47810,443
2048,6,41214,443
2048,6,38236,443
2048,17,59320,53
2048,6,443,47810
2048,17,53,59320
2048,6,55346,443
2048,6,35986,443
2048,6,59352,443
2048,6,443,55346
2048,6,443,59352
2048,6,443,35986
2048,6,44272,443
2048,6,48292,443
2048,6,443,44272
2048,6,443,38236
2048,17,38886,53
2048,17,53,38886
2048,6,36054,443
2048,6,443,48292
2048,6,443,36054
2048,17,42849,53
2048,17,47827,53
2048,6,44276,443
2048,17,53,42849
2048,17,53,47827
2048,6,34390,443
2048,6,443,41214
2048,6,443,44276
2048,6,443,34390
2048,6,41460,443
2048,6,443,41460
2048,6,48296,443
2048,17,43186,53
2048,17,53,43186
2048,6,443,48296
2048,6,58336,443
2048,6,47742,80
2048,6,443,58336
2048,6,58344,443
2048,6,80,47742
2048,6,443,58344
2048,6,50356,80
2048,6,80,50356
2048,6,80,42956
2048,6,55982,443
2048,6,443,55982
2048,6,59344,443
2048,6,60846,443
2048,6,48610,443
2048,6,49332,443
2048,6,38548,443
2048,6,34814,443
2048,6,443,60846
2048,6,443,59344
2048,6,443,48610
2048,6,443,49332
2048,6,443,34814
2048,6,443,38548
2048,6,35874,80
2048,6,80,35874
2048,17,42999,53
2048,17,53,42999
2048,6,46592,443
2048,6,41998,443
2048,6,60516,443
2048,6,47108,443
2048,17,58854,53
2048,6,443,41998
2048,6,443,46592
2048,6,443,47108
2048,6,443,60516
2048,17,53,58854
2048,6,59608,443
2048,6,443,59608
2048,6,58654,443
2048,6,47340,443
2048,6,39830,443
2048,6,52366,443
2048,6,47492,443
2048,6,46236,443
2048,6,443,52366
2048,6,443,39830
2048,6,443,46236
2048,6,443,47492
2048,6,443,47340
2048,6,443,58654
2048,17,49877,53
2048,17,37580,53
2048,6,59616,443
2048,6,59630,443
2048,17,53,49877
2048,6,59644,443
2048,6,59646,443
2048,17,53,37580
2048,6,59650,443
2048,6,52910,443
2048,6,52916,443
2048,6,443,59630
2048,6,443,59644
2048,6,443,59646
2048,6,443,59650
2048,17,59043,53
2048,6,443,59616
2048,17,53,59043
2048,6,41156,80
2048,6,41154,80
2048,6,60578,443
2048,6,60580,443
2048,6,60584,443
2048,6,60586,443
2048,6,60594,443
2048,6,60608,443
2048,6,443,52910
2048,6,443,52916
2048,6,443,60580
2048,6,443,60584
2048,6,443,60594
2048,6,443,60608
2048,6,443,60586
2048,6,443,60578
2048,6,80,41154
2048,6,80,41156
2048,6,60916,443
2048,6,443,60916
2048,6,50494,443
2048,6,57732,443
2048,6,58910,443
2048,6,443,50494
2048,6,443,57732
2048,17,48403,443
2048,6,443,58910
2048,17,38900,53
2048,17,53,38900
2048,17,40875,53
2048,17,39079,53
2048,17,53,39079
2048,17,53,40875
2048,6,42818,443
2048,6,443,42818
2048,17,46104,53
2048,17,53,46104
2048,6,52002,443
2048,6,443,52002
2048,17,57157,123
2048,17,53669,53
2048,17,53,53669
2048,6,35310,80
2048,6,80,35310
2048,17,36738,53
2048,17,53,36738
2048,6,41090,443
2048,17,48638,53
2048,17,53,48638
2048,6,443,41090
2048,17,59405,53
2048,17,53,59405
2048,6,36378,443
2048,6,443,36378
2048,6,35774,443
2048,6,35776,443
2048,6,38634,443
2048,6,40952,443
2048,6,39508,443
2048,6,443,38634
2048,6,443,35776
2048,6,443,39508
2048,6,443,35774
2048,6,443,40952
2048,6,38858,443
2048,6,46784,443
2048,6,33386,443
2048,6,443,38858
2048,6,443,46784
2048,6,46788,443
2048,6,443,46788
2048,17,33154,53
2048,6,58646,80
2048,17,53,33154
2048,6,80,58646
2048,6,443,33386
2048,6,33392,443
2048,17,39501,443
2048,17,36475,443
2048,6,443,33392
2048,6,33400,443
2048,17,36085,53
2048,17,54148,53
2048,17,50740,53
2048,17,53,36085
2048,17,42683,53
2048,17,53,54148
2048,6,37136,443
2048,17,53,50740
2048,6,44754,443
2048,17,53,42683
2048,6,42928,443
2048,6,443,44754
2048,6,443,37136
2048,6,37144,443
2048,6,443,37144
2048,6,443,33400
2048,17,44327,53
2048,17,53,44327
2048,6,35872,80
2048,6,41896,443
2048,6,33414,443
2048,6,443,42928
2048,6,80,35872
2048,17,60009,53
2048,17,50877,53
2048,17,53,60009
2048,17,52834,53
2048,17,53,52834
2048,6,35920,443
2048,17,50115,53
2048,17,38489,53
2048,17,49235,53
2048,17,57699,53
2048,17,53,50115
2048,6,43288,443
2048,6,443,35920
2048,17,53,49235
2048,17,53,57699
2048,17,53,38489
2048,6,443,41896
2048,17,39464,53
2048,6,443,43288
2048,6,443,33414
2048,17,56867,53
2048,17,53,50877
2048,17,53,56867
2048,6,46136,443
2048,17,53,39464
2048,17,46856,53
2048,17,53,46856
2048,6,33416,443
2048,17,53323,53
2048,17,53,53323
2048,6,35878,80
2048,6,46750,443
2048,6,443,46136
2048,6,443,46750
2048,6,80,35878
2048,6,443,33416
2048,17,47052,53
2048,17,34843,53
2048,17,53,47052
2048,17,53,34843
2048,6,40738,443
2048,6,443,40738
2048,17,47700,443
2048,6,46396,443
2048,6,45502,443
2048,6,56104,443
2048,17,46651,53
2048,6,48462,443
2048,6,33418,443
2048,6,443,45502
2048,6,443,56104
2048,17,53,46651
2048,17,52625,443
2048,6,45518,443
2048,6,60882,443
2048,17,35317,53
2048,6,443,46396
2048,17,47214,443
2048,6,443,48462
2048,6,443,33418
2048,6,46402,443
2048,6,48472,443
2048,6,33424,443
2048,6,38466,443
2048,6,38468,443
2048,6,45530,443
2048,6,60886,443
2048,17,53,35317
2048,6,443,45518
2048,6,443,60882
2048,6,52880,443
2048,6,443,38466
2048,6,443,38468
2048,6,443,45530
2048,6,443,60886
2048,17,50367,53
2048,17,46160,53
2048,17,53,46160
2048,17,49035,53
2048,17,56245,53
2048,17,53,49035
2048,17,53,56245
2048,6,34532,80
2048,6,80,34532
2048,6,443,46402
2048,6,443,48472
2048,6,443,33424
2048,17,46761,53
2048,17,53,46761
2048,17,53,50367
2048,17,36919,53
2048,17,58648,53
2048,17,34354,53
2048,17,53,58648
2048,6,45764,80
2048,6,45774,80
2048,6,443,52880
2048,6,80,45764
2048,6,80,45774
2048,17,53,36919
2048,17,53,34354
2048,6,45884,443
2048,17,59252,53
2048,17,53,59252
2048,17,34393,53
2048,6,53168,80
2048,17,53,34393
2048,6,80,53168
2048,17,53572,53
2048,17,53,53572
2048,6,443,45884
2048,6,48416,80
2048,6,80,48416
2048,6,53180,80
2048,6,56696,443
2048,6,49886,443
2048,6,80,53180
2048,6,39122,443
2048,6,443,56696
2048,6,443,39122
2048,6,443,49886
2048,6,53182,80
2048,17,34639,443
2048,6,80,53182
2048,17,33951,53
2048,17,53,33951
2048,6,50818,443
2048,17,44159,53
2048,17,53,44159
2048,17,54962,443
2048,6,443,50818
2048,17,38753,53
2048,17,53,38753
2048,6,37408,443
2048,6,443,37408
2048,17,58025,443
2048,17,41909,53
2048,17,53,41909
2048,6,36214,443
2048,6,443,36214
2048,6,56812,443
2048,17,60511,53
2048,17,41387,53
2048,17,58141,53
2048,17,44010,53
2048,17,56061,53
2048,17,36963,53
2048,17,53,41387
2048,17,53,58141
2048,17,53,44010
2048,6,59590,443
2048,17,53,60511
2048,6,32948,443
2048,6,32958,443
2048,17,53,56061
2048,17,53,36963
2048,6,50828,443
2048,6,44010,53
2048,6,44024,53
2048,6,49394,443
2048,6,53,44024
2048,6,53,44010
2048,6,443,32948
2048,6,443,32958
2048,6,443,56812
2048,17,49767,53
2048,17,53,49767
2048,17,38522,53
2048,6,39160,443
2048,17,53,38522
2048,6,42050,443
2048,6,443,50828
2048,6,443,39160
2048,6,443,59590
2048,6,443,42050
2048,6,443,49394
2048,6,42054,443
2048,6,443,42054
2048,6,42064,443
2048,6,443,42064
2048,6,42066,443
2048,17,40629,53
2048,6,45776,80
2048,6,42080,443
2048,6,443,42066
2048,17,34556,443
2048,6,45790,80
2048,17,47665,53
2048,17,39304,53
2048,17,50415,443
2048,17,34718,53
2048,6,42088,443
2048,17,53,40629
2048,17,53,47665
2048,6,443,42080
2048,17,53,39304
2048,6,443,42088
2048,6,53,44026
2048,6,53,44034
2048,6,44026,53
2048,6,44034,53
2048,6,45318,443
2048,6,33796,443
2048,6,80,45776
