eth_type,ip_proto,src_port,dst_port,Category
2048,6,54888,443,HTTP
2048,17,53,48277,DNS
2048,6,443,54878,HTTP
2048,6,443,54862,HTTP
2048,6,443,54888,HTTP
2048,6,54892,443,HTTP
2048,6,54898,443,HTTP
2048,6,54904,443,HTTP
2048,6,54914,443,HTTP
2048,6,443,54898,HTTP
2048,6,443,54914,HTTP
2048,6,443,54892,HTTP
2048,6,443,54904,HTTP
2048,6,54920,443,HTTP
2048,6,443,54920,HTTP
2048,17,33525,53,DNS
2048,17,53,33525,DNS
2048,17,34822,53,DNS
2048,6,54926,443,HTTP
2048,6,50356,80,HTTP
2048,17,53,34822,DNS
2048,6,54936,443,HTTP
2048,6,54952,443,HTTP
2048,6,54956,443,HTTP
2048,6,443,54926,HTTP
2048,6,80,50356,HTTP
2048,6,443,54952,HTTP
2048,6,443,54936,HTTP
2048,6,443,54956,HTTP
2048,6,42960,80,HTTP
2048,6,80,42960,HTTP
2048,17,35916,53,DNS
2048,17,53,35916,DNS
2048,6,48282,443,HTTP
2048,17,33911,443,HTTP
2048,6,443,48282,HTTP
2048,6,38954,443,HTTP
2048,6,443,38954,HTTP
2048,17,34488,53,DNS
2048,17,35015,53,DNS
2048,17,53,35015,DNS
2048,6,56756,443,HTTP
2048,17,53,34488,DNS
2048,6,55564,443,HTTP
2048,6,443,55564,HTTP
2048,6,443,56756,HTTP
2048,17,58682,53,DNS
2048,6,56764,443,HTTP
2048,17,53,58682,DNS
2048,6,443,56764,HTTP
2048,17,53612,443,HTTP
2048,17,39547,53,DNS
2048,17,53,39547,DNS
2048,6,58364,443,HTTP
2048,6,58354,443,HTTP
2048,6,58372,443,HTTP
2048,6,443,58364,HTTP
2048,6,443,58354,HTTP
2048,6,443,58372,HTTP
2048,17,43597,53,DNS
2048,17,53,43597,DNS
2048,6,41252,443,HTTP
2048,6,49840,80,HTTP
2048,6,49824,80,HTTP
2048,6,80,49840,HTTP
2048,6,80,49824,HTTP
2048,6,443,41252,HTTP
2048,17,54412,53,DNS
2048,17,53,54412,DNS
2048,17,59099,53,DNS
2048,17,53,59099,DNS
2048,6,56606,443,HTTP
2048,17,56339,53,DNS
2048,6,54038,80,HTTP
2048,6,80,54038,HTTP
2048,6,56992,443,HTTP
2048,6,54566,443,HTTP
2048,6,443,54566,HTTP
2048,17,53,56339,DNS
2048,6,443,56606,HTTP
2048,6,443,56992,HTTP
2048,6,48530,443,HTTP
2048,17,39729,53,DNS
2048,17,59562,53,DNS
2048,17,53,39729,DNS
2048,17,53,59562,DNS
2048,6,443,48530,HTTP
2048,17,51514,53,DNS
2048,17,53,51514,DNS
2048,6,40632,443,HTTP
2048,6,40618,443,HTTP
2048,6,40642,443,HTTP
2048,6,443,40632,HTTP
2048,6,443,40618,HTTP
2048,6,443,40642,HTTP
2048,6,44446,443,HTTP
2048,6,47150,443,HTTP
2048,6,50314,443,HTTP
2048,6,443,44446,HTTP
2048,6,443,50314,HTTP
2048,6,443,47150,HTTP
2048,6,44454,443,HTTP
2048,6,44442,443,HTTP
2048,17,40287,53,DNS
2048,17,53,40287,DNS
2048,6,51588,443,HTTP
2048,17,48562,53,DNS
2048,17,53,48562,DNS
2048,17,57162,53,DNS
2048,17,53,57162,DNS
2048,6,443,44442,HTTP
2048,6,443,44454,HTTP
2048,6,443,51588,HTTP
2048,17,37810,53,DNS
2048,17,53,37810,DNS
2048,6,51168,443,HTTP
2048,6,443,51168,HTTP
2048,6,54052,443,HTTP
2048,6,443,54052,HTTP
2048,17,56572,53,DNS
2048,17,53,56572,DNS
2048,6,56012,80,HTTP
2048,17,44796,53,DNS
2048,6,80,56012,HTTP
2048,17,53,44796,DNS
2048,17,45961,53,DNS
2048,17,53,45961,DNS
2048,6,53452,443,HTTP
2048,6,53434,443,HTTP
2048,6,53438,443,HTTP
2048,6,443,53452,HTTP
2048,6,443,53434,HTTP
2048,6,443,53438,HTTP
2048,6,53456,443,HTTP
2048,6,443,53456,HTTP
2048,6,39218,443,HTTP
2048,6,53458,443,HTTP
2048,6,443,53458,HTTP
2048,6,53464,443,HTTP
2048,6,443,53464,HTTP
2048,17,54754,53,DNS
2048,17,53,54754,DNS
2048,6,443,39218,HTTP
2048,17,50529,53,DNS
2048,17,53,50529,DNS
2048,17,59966,53,DNS
2048,17,53,59966,DNS
2048,6,56704,80,HTTP
2048,6,80,56704,HTTP
2048,17,41226,53,DNS
2048,6,50354,80,HTTP
2048,6,80,50354,HTTP
2048,17,53,41226,DNS
2048,6,43734,443,HTTP
2048,6,443,43734,HTTP
2048,17,53687,53,DNS
2048,17,53,53687,DNS
2048,17,38454,443,HTTP
2048,6,59124,80,HTTP
2048,6,80,59124,HTTP
2048,17,50845,53,DNS
2048,17,53,50845,DNS
2048,6,49636,443,HTTP
2048,6,443,49636,HTTP
2048,17,47850,443,HTTP
2048,17,39222,53,DNS
2048,17,45445,53,DNS
2048,17,35230,53,DNS
2048,17,53,35230,DNS
2048,6,59466,443,HTTP
2048,6,443,59466,HTTP
2048,17,53,39222,DNS
2048,6,59124,443,HTTP
2048,6,443,59124,HTTP
2048,17,56013,53,DNS
2048,17,53,45445,DNS
2048,6,43542,443,HTTP
2048,6,43554,443,HTTP
2048,6,43556,443,HTTP
2048,6,43564,443,HTTP
2048,6,43580,443,HTTP
2048,6,43596,443,HTTP
2048,17,53,56013,DNS
2048,6,52508,443,HTTP
2048,6,443,43554,HTTP
2048,6,443,43564,HTTP
2048,6,443,43542,HTTP
2048,6,443,43580,HTTP
2048,6,443,52508,HTTP
2048,6,443,43556,HTTP
2048,6,443,43596,HTTP
2048,6,56690,443,HTTP
2048,6,39768,443,HTTP
2048,6,56922,443,HTTP
2048,6,54336,443,HTTP
2048,6,42672,443,HTTP
2048,6,443,39768,HTTP
2048,6,443,56922,HTTP
2048,6,443,54336,HTTP
2048,6,443,42672,HTTP
2048,6,443,56690,HTTP
2048,6,58294,443,HTTP
2048,6,58302,443,HTTP
2048,6,58304,443,HTTP
2048,6,443,58294,HTTP
2048,6,443,58302,HTTP
2048,6,443,58304,HTTP
2048,17,43044,443,HTTP
2048,17,53072,53,DNS
2048,17,53,53072,DNS
2048,6,36690,443,HTTP
2048,6,36682,443,HTTP
2048,6,36706,443,HTTP
2048,6,36720,443,HTTP
2048,6,443,36690,HTTP
2048,6,443,36706,HTTP
2048,6,443,36682,HTTP
2048,6,443,36720,HTTP
2048,6,50356,80,HTTP
2048,6,80,50356,HTTP
2048,17,56090,53,DNS
2048,17,48527,53,DNS
2048,17,53,48527,DNS
2048,6,60692,443,HTTP
2048,6,443,60692,HTTP
2048,6,52518,443,HTTP
2048,6,443,52518,HTTP
2048,17,53,56090,DNS
2048,6,48318,443,HTTP
2048,6,443,48318,HTTP
2048,17,48841,53,DNS
2048,17,53,48841,DNS
2048,17,52397,443,HTTP
2048,17,47046,53,DNS
2048,17,53,47046,DNS
2048,6,49840,80,HTTP
2048,6,49824,80,HTTP
2048,6,80,49840,HTTP
2048,6,80,49824,HTTP
2048,6,45120,443,HTTP
2048,6,443,45120,HTTP
2048,6,443,44446,HTTP
2048,6,44454,443,HTTP
2048,6,44442,443,HTTP
2048,6,443,44442,HTTP
2048,6,443,44454,HTTP
2048,17,39555,53,DNS
2048,17,53,39555,DNS
2048,6,443,39218,HTTP
2048,6,39218,443,HTTP
2048,6,56606,443,HTTP
2048,6,41214,443,HTTP
2048,6,443,56606,HTTP
2048,6,41228,443,HTTP
2048,6,443,41214,HTTP
2048,6,443,57974,HTTP
2048,6,443,57974,HTTP
2048,6,57974,443,HTTP
2048,6,443,51092,HTTP
2048,6,51092,443,HTTP
2048,6,443,41228,HTTP
2048,17,56554,53,DNS
2048,17,53,56554,DNS
2048,6,45672,80,HTTP
2048,6,80,45672,HTTP
2048,6,59124,80,HTTP
2048,6,80,59124,HTTP
2048,17,42453,53,DNS
2048,17,53,42453,DNS
2048,17,51949,53,DNS
2048,6,46984,443,HTTP
2048,17,53,51949,DNS
2048,6,51526,443,HTTP
2048,6,51542,443,HTTP
2048,6,443,46984,HTTP
2048,6,443,51542,HTTP
2048,6,443,51526,HTTP
2048,17,48201,53,DNS
2048,17,53,48201,DNS
2048,17,48270,53,DNS
2048,17,53,48270,DNS
2048,17,60573,53,DNS
2048,17,53,60573,DNS
2048,6,36056,80,HTTP
2048,6,80,36056,HTTP
2048,17,39977,53,DNS
2048,17,53,39977,DNS
2048,6,35458,443,HTTP
2048,6,443,35458,HTTP
2048,17,42863,53,DNS
2048,6,45120,443,HTTP
2048,6,57232,443,HTTP
2048,6,46236,443,HTTP
2048,6,443,57232,HTTP
2048,6,443,46236,HTTP
2048,17,53,42863,DNS
2048,6,443,45120,HTTP
2048,6,51168,443,HTTP
2048,6,443,51168,HTTP
2048,6,38236,443,HTTP
2048,6,46238,443,HTTP
2048,6,443,46238,HTTP
2048,6,443,58294,HTTP
2048,6,443,58304,HTTP
2048,17,44997,53,DNS
2048,17,53,44997,DNS
2048,6,443,38236,HTTP
2048,17,40157,53,DNS
2048,17,53,40157,DNS
2048,17,37591,53,DNS
2048,17,53,37591,DNS
2048,6,46656,80,HTTP
2048,6,80,46656,HTTP
2048,6,47810,443,HTTP
2048,6,443,47810,HTTP
2048,6,50356,80,HTTP
2048,6,80,50356,HTTP
2048,6,59358,443,HTTP
2048,6,50942,443,HTTP
2048,6,42608,443,HTTP
2048,6,443,50942,HTTP
2048,6,443,59358,HTTP
2048,6,443,42608,HTTP
2048,6,60058,443,HTTP
2048,6,52756,443,HTTP
2048,6,59886,443,HTTP
2048,6,443,60058,HTTP
2048,6,443,59886,HTTP
2048,6,443,52756,HTTP
2048,6,44446,443,HTTP
2048,6,443,44446,HTTP
2048,6,48474,443,HTTP
2048,6,41016,443,HTTP
2048,6,41438,443,HTTP
2048,6,443,41016,HTTP
2048,6,443,41438,HTTP
2048,6,443,48474,HTTP
2048,6,44454,443,HTTP
2048,6,44442,443,HTTP
2048,6,443,44442,HTTP
2048,6,443,44454,HTTP
2048,6,51588,443,HTTP
2048,6,443,54052,HTTP
2048,6,443,51588,HTTP
2048,6,35986,443,HTTP
2048,6,55346,443,HTTP
2048,6,35914,443,HTTP
2048,6,443,35986,HTTP
2048,6,443,55346,HTTP
2048,6,443,35914,HTTP
2048,17,58550,53,DNS
2048,6,56704,80,HTTP
2048,6,80,56704,HTTP
2048,17,53,58550,DNS
2048,6,33364,443,HTTP
2048,6,443,33364,HTTP
2048,6,42960,80,HTTP
2048,6,80,42960,HTTP
2048,17,47322,53,DNS
2048,17,53,47322,DNS
2048,6,47742,80,HTTP
2048,6,80,47742,HTTP
2048,6,59352,443,HTTP
2048,6,443,59352,HTTP
2048,6,50354,80,HTTP
2048,6,80,50354,HTTP
2048,17,52637,53,DNS
2048,17,53,52637,DNS
2048,6,52366,443,HTTP
2048,6,52378,443,HTTP
2048,6,443,52366,HTTP
2048,6,443,52378,HTTP
2048,17,40754,53,DNS
2048,6,45672,80,HTTP
2048,6,80,45672,HTTP
2048,17,53,40754,DNS
2048,6,58654,443,HTTP
2048,17,34032,53,DNS
2048,6,443,58654,HTTP
2048,17,53,34032,DNS
2048,6,39830,443,HTTP
2048,6,59124,80,HTTP
2048,6,443,39830,HTTP
2048,6,80,59124,HTTP
2048,17,56466,53,DNS
2048,17,53,56466,DNS
2048,17,45199,53,DNS
2048,17,53,45199,DNS
2048,17,36142,443,HTTP
2048,17,41570,53,DNS
2048,17,46542,53,DNS
2048,17,53,41570,DNS
2048,17,53,46542,DNS
2048,17,41072,53,DNS
2048,17,53,41072,DNS
2048,17,40009,53,DNS
2048,17,53,40009,DNS
2048,17,54283,53,DNS
2048,17,53,54283,DNS
2048,17,57524,53,DNS
2048,17,56299,53,DNS
2048,17,52004,53,DNS
2048,17,53,57524,DNS
2048,17,53,56299,DNS
2048,17,53,52004,DNS
2048,6,57180,443,HTTP
2048,6,40952,443,HTTP
2048,6,443,40952,HTTP
2048,6,443,57180,HTTP
2048,6,47492,443,HTTP
2048,6,443,47492,HTTP
2048,6,55338,443,HTTP
2048,6,35928,443,HTTP
2048,6,50494,443,HTTP
2048,6,443,35928,HTTP
2048,17,37045,53,DNS
2048,6,443,50494,HTTP
2048,6,44586,443,HTTP
2048,6,443,44586,HTTP
2048,6,44598,443,HTTP
2048,17,56448,53,DNS
2048,17,53,56448,DNS
2048,6,443,44598,HTTP
2048,17,46278,53,DNS
2048,6,44608,443,HTTP
2048,6,443,44608,HTTP
2048,17,60878,443,HTTP
2048,17,53,37045,DNS
2048,6,52312,443,HTTP
2048,6,443,52312,HTTP
2048,6,55354,443,HTTP
2048,17,58087,443,HTTP
2048,6,36056,80,HTTP
2048,6,59558,443,HTTP
2048,6,443,59558,HTTP
2048,6,59568,443,HTTP
2048,17,53,46278,DNS
2048,6,443,59568,HTTP
2048,6,52322,443,HTTP
2048,6,443,52322,HTTP
2048,6,80,36056,HTTP
2048,17,38421,53,DNS
2048,17,53,38421,DNS
2048,6,34522,443,HTTP
2048,6,34516,443,HTTP
2048,6,443,34516,HTTP
2048,6,443,34522,HTTP
2048,6,34528,443,HTTP
2048,6,443,34528,HTTP
2048,17,39534,53,DNS
2048,17,53,39534,DNS
2048,17,33965,53,DNS
2048,17,55380,53,DNS
2048,6,47752,80,HTTP
2048,17,53,55380,DNS
2048,17,53,33965,DNS
2048,6,80,47752,HTTP
2048,6,58910,443,HTTP
2048,6,58924,443,HTTP
2048,6,443,58910,HTTP
2048,6,443,58924,HTTP
2048,17,58730,53,DNS
2048,17,38106,443,HTTP
2048,6,58930,443,HTTP
2048,6,58938,443,HTTP
2048,17,53,58730,DNS
2048,6,39508,443,HTTP
2048,6,443,39508,HTTP
2048,6,443,58930,HTTP
2048,6,443,58938,HTTP
2048,17,58287,53,DNS
2048,17,53,58287,DNS
2048,17,37576,443,HTTP
2048,6,57732,443,HTTP
2048,6,443,57732,HTTP
2048,17,59356,53,DNS
2048,17,53,59356,DNS
2048,17,51426,53,DNS
2048,17,42597,443,HTTP
2048,17,53,51426,DNS
2048,6,53806,443,HTTP
2048,6,443,53806,HTTP
2048,17,37274,53,DNS
2048,17,53,37274,DNS
2048,6,38634,443,HTTP
2048,6,443,38634,HTTP
2048,6,55982,443,HTTP
2048,6,443,55982,HTTP
2048,17,54105,53,DNS
2048,17,53,54105,DNS
2048,6,35580,443,HTTP
2048,6,443,35580,HTTP
2048,6,35586,443,HTTP
2048,6,59344,443,HTTP
2048,6,48610,443,HTTP
2048,6,443,48610,HTTP
2048,6,58294,443,HTTP
2048,6,58304,443,HTTP
2048,6,51168,443,HTTP
2048,6,443,35586,HTTP
2048,6,443,59344,HTTP
2048,6,443,51168,HTTP
2048,6,443,58294,HTTP
2048,6,443,58304,HTTP
2048,6,35598,443,HTTP
2048,6,35600,443,HTTP
2048,6,443,35598,HTTP
2048,6,443,35600,HTTP
2048,6,35616,443,HTTP
2048,6,41998,443,HTTP
2048,6,34814,443,HTTP
2048,6,38548,443,HTTP
2048,6,49332,443,HTTP
2048,6,60516,443,HTTP
2048,6,60846,443,HTTP
2048,6,443,41998,HTTP
2048,6,443,49332,HTTP
2048,6,443,60846,HTTP
2048,6,443,60516,HTTP
2048,6,443,35616,HTTP
2048,6,443,38548,HTTP
2048,6,443,34814,HTTP
2048,6,35628,443,HTTP
2048,6,443,35628,HTTP
2048,6,35640,443,HTTP
2048,6,443,35640,HTTP
2048,6,46592,443,HTTP
2048,6,47340,443,HTTP
2048,6,47108,443,HTTP
2048,6,40428,443,HTTP
2048,6,443,47340,HTTP
2048,6,443,46592,HTTP
2048,6,35648,443,HTTP
2048,6,443,40428,HTTP
2048,6,443,35648,HTTP
2048,6,443,47108,HTTP
2048,6,49840,80,HTTP
2048,6,49824,80,HTTP
2048,6,35660,443,HTTP
2048,6,80,49840,HTTP
2048,6,80,49824,HTTP
2048,6,443,35660,HTTP
2048,6,54038,80,HTTP
2048,6,80,54038,HTTP
2048,6,35664,443,HTTP
2048,6,443,35664,HTTP
2048,6,47650,443,HTTP
2048,6,41796,443,HTTP
2048,6,443,47650,HTTP
2048,6,443,41796,HTTP
2048,6,44454,443,HTTP
2048,6,44442,443,HTTP
2048,6,443,44454,HTTP
2048,6,443,44442,HTTP
2048,6,56012,80,HTTP
2048,6,54052,443,HTTP
2048,6,51588,443,HTTP
2048,6,80,56012,HTTP
2048,6,443,54052,HTTP
2048,6,443,51588,HTTP
2048,6,42966,80,HTTP
2048,6,80,42966,HTTP
2048,6,80,42960,HTTP
2048,6,35596,443,HTTP
2048,6,443,35596,HTTP
2048,6,443,56606,HTTP
2048,6,50354,80,HTTP
2048,6,80,50354,HTTP
2048,6,47776,443,HTTP
2048,6,51898,443,HTTP
2048,6,58206,443,HTTP
2048,6,47322,443,HTTP
2048,6,49886,443,HTTP
2048,6,443,58206,HTTP
2048,6,443,47322,HTTP
2048,6,443,49886,HTTP
2048,6,443,47776,HTTP
2048,6,443,51898,HTTP
2048,6,56696,443,HTTP
2048,6,39122,443,HTTP
2048,6,443,56696,HTTP
2048,6,443,39122,HTTP
2048,6,36056,80,HTTP
2048,6,80,36056,HTTP
2048,6,443,52322,HTTP
2048,6,443,53806,HTTP
2048,6,58294,443,HTTP
2048,6,58304,443,HTTP
2048,6,51168,443,HTTP
2048,6,443,51168,HTTP
2048,6,443,58304,HTTP
2048,6,443,58294,HTTP
2048,6,46656,80,HTTP
2048,6,80,46656,HTTP
2048,6,49840,80,HTTP
2048,6,49824,80,HTTP
2048,6,80,49824,HTTP
2048,6,80,49840,HTTP
2048,6,34124,443,HTTP
2048,6,54038,80,HTTP
2048,6,80,54038,HTTP
2048,6,443,34124,HTTP
2048,6,41346,443,HTTP
2048,6,443,41346,HTTP
2048,6,39328,443,HTTP
2048,6,40736,443,HTTP
2048,6,54968,443,HTTP
2048,6,51092,443,HTTP
2048,6,60226,443,HTTP
2048,6,443,39328,HTTP
2048,6,443,40736,HTTP
2048,6,443,51092,HTTP
2048,6,443,60226,HTTP
2048,6,443,54968,HTTP
2048,6,42966,80,HTTP
2048,6,80,42966,HTTP
2048,6,59280,443,HTTP
2048,6,47074,443,HTTP
2048,6,443,59280,HTTP
2048,6,443,47074,HTTP
2048,6,42960,80,HTTP
2048,6,47742,80,HTTP
2048,6,80,42960,HTTP
2048,6,80,47742,HTTP
2048,6,42276,8080,STREAMING
2048,6,8080,42276,STREAMING
2048,6,56606,443,HTTP
2048,6,443,56606,HTTP
2048,6,50354,80,HTTP
2048,6,80,50354,HTTP
2048,6,59036,443,HTTP
2048,6,47796,443,HTTP
2048,6,443,59036,HTTP
2048,6,443,47796,HTTP
2048,6,50356,80,HTTP
2048,6,80,50356,HTTP
2048,6,49102,443,HTTP
2048,6,443,49102,HTTP
2048,6,42956,80,HTTP
2048,6,80,42956,HTTP
2048,6,52312,443,HTTP
2048,6,52322,443,HTTP
2048,6,36056,80,HTTP
2048,6,443,52322,HTTP
2048,6,443,52312,HTTP
2048,6,80,36056,HTTP
2048,6,45670,80,HTTP
2048,6,80,45670,HTTP
2048,6,38988,443,HTTP
2048,6,443,38988,HTTP
2048,6,53806,443,HTTP
2048,6,443,53806,HTTP
2048,6,39240,443,HTTP
2048,6,58274,443,HTTP
2048,6,60236,443,HTTP
2048,6,443,60236,HTTP
2048,6,443,58274,HTTP
2048,6,443,39240,HTTP
2048,6,49840,80,HTTP
2048,6,49824,80,HTTP
2048,6,80,49840,HTTP
2048,6,80,49824,HTTP
2048,6,52530,443,HTTP
2048,6,37668,443,HTTP
2048,6,52268,443,HTTP
2048,6,443,52268,HTTP
2048,6,443,37668,HTTP
2048,6,443,52530,HTTP
2048,6,54038,80,HTTP
2048,6,80,54038,HTTP
2048,6,55894,443,HTTP
2048,6,54914,443,HTTP
2048,6,38954,443,HTTP
2048,6,443,38954,HTTP
2048,6,443,55894,HTTP
2048,6,443,54914,HTTP
2048,6,56012,80,HTTP
2048,6,54052,443,HTTP
2048,6,51588,443,HTTP
2048,6,80,56012,HTTP
2048,6,443,54052,HTTP
2048,6,443,51588,HTTP
2048,6,42966,80,HTTP
2048,6,80,42966,HTTP
2048,6,56704,80,HTTP
2048,6,80,56704,HTTP
2048,6,80,50354,HTTP
2048,6,443,39830,HTTP
2048,6,39830,443,HTTP
2048,6,45670,80,HTTP
2048,6,55338,443,HTTP
2048,6,80,45670,HTTP
2048,6,55354,443,HTTP
2048,6,53806,443,HTTP
2048,6,58364,443,HTTP
2048,6,55564,443,HTTP
2048,6,48282,443,HTTP
2048,6,58354,443,HTTP
2048,6,443,48282,HTTP
2048,6,443,55564,HTTP
2048,6,443,53806,HTTP
2048,6,443,58364,HTTP
2048,6,443,58354,HTTP
2048,6,58294,443,HTTP
2048,6,58304,443,HTTP
2048,6,51168,443,HTTP
2048,6,443,58294,HTTP
2048,6,443,58304,HTTP
2048,6,443,51168,HTTP
2048,6,46656,80,HTTP
2048,6,80,46656,HTTP
2048,6,41252,443,HTTP
2048,6,56992,443,HTTP
2048,6,48530,443,HTTP
2048,6,54566,443,HTTP
2048,6,443,48530,HTTP
2048,6,443,54566,HTTP
2048,6,443,41252,HTTP
2048,6,443,56992,HTTP
2048,6,47150,443,HTTP
2048,6,56756,443,HTTP
2048,6,50314,443,HTTP
2048,6,40632,443,HTTP
2048,6,443,40632,HTTP
2048,6,443,56756,HTTP
2048,6,443,47150,HTTP
2048,6,443,50314,HTTP
2048,6,53452,443,HTTP
2048,6,443,53452,HTTP
2048,6,43734,443,HTTP
2048,6,443,43734,HTTP
2048,6,42966,80,HTTP
2048,6,80,42966,HTTP
2048,6,47742,80,HTTP
2048,6,80,42960,HTTP
2048,6,80,47742,HTTP
2048,6,59466,443,HTTP
2048,6,59124,443,HTTP
2048,6,49636,443,HTTP
2048,6,443,59466,HTTP
2048,6,443,59124,HTTP
2048,6,443,49636,HTTP
2048,6,56922,443,HTTP
2048,6,56690,443,HTTP
2048,6,39768,443,HTTP
2048,6,54336,443,HTTP
2048,6,42672,443,HTTP
2048,6,443,56922,HTTP
2048,6,443,39768,HTTP
2048,6,443,42672,HTTP
2048,6,443,54336,HTTP
2048,6,443,56690,HTTP
2048,6,50356,80,HTTP
2048,6,80,50356,HTTP
2048,6,42956,80,HTTP
2048,6,80,42956,HTTP
2048,6,36706,443,HTTP
2048,6,52508,443,HTTP
2048,6,48318,443,HTTP
2048,6,443,36706,HTTP
2048,6,443,52508,HTTP
2048,6,443,48318,HTTP
2048,6,52312,443,HTTP
2048,6,52322,443,HTTP
2048,6,36056,80,HTTP
2048,6,443,52322,HTTP
2048,6,443,52312,HTTP
2048,6,80,36056,HTTP
2048,6,45670,80,HTTP
2048,6,80,45670,HTTP
2048,6,60692,443,HTTP
2048,6,443,60692,HTTP
2048,6,53806,443,HTTP
2048,6,443,53806,HTTP
2048,6,52518,443,HTTP
2048,6,443,52518,HTTP
2048,6,46656,80,HTTP
2048,6,80,46656,HTTP
2048,6,49840,80,HTTP
2048,6,49824,80,HTTP
2048,6,80,49840,HTTP
2048,6,80,49824,HTTP
2048,6,80,54038,HTTP
2048,17,37669,53,DNS
2048,17,53,37669,DNS
2048,17,43529,53,DNS
2048,17,53,43529,DNS
2048,17,38846,123,HTTP
2048,6,45120,443,HTTP
2048,6,51526,443,HTTP
2048,6,443,51526,HTTP
2048,6,443,45120,HTTP
2048,6,56704,80,HTTP
2048,6,80,56704,HTTP
2048,6,46984,443,HTTP
2048,6,35458,443,HTTP
2048,6,443,46984,HTTP
2048,6,443,35458,HTTP
2048,6,50354,80,HTTP
2048,6,80,50354,HTTP
2048,6,45120,443,HTTP
2048,6,57232,443,HTTP
2048,6,41214,443,HTTP
2048,6,443,57232,HTTP
2048,6,443,45120,HTTP
2048,6,443,41214,HTTP
2048,6,47810,443,HTTP
2048,6,38236,443,HTTP
2048,6,443,47810,HTTP
2048,6,443,38236,HTTP
2048,6,45670,80,HTTP
2048,6,80,45670,HTTP
2048,6,59358,443,HTTP
2048,6,50942,443,HTTP
2048,6,42608,443,HTTP
2048,6,443,59358,HTTP
2048,6,443,42608,HTTP
2048,6,443,50942,HTTP
2048,6,55982,443,HTTP
2048,6,443,55982,HTTP
2048,6,443,53806,HTTP
2048,6,60058,443,HTTP
2048,6,52756,443,HTTP
2048,6,59886,443,HTTP
2048,6,443,60058,HTTP
2048,6,443,59886,HTTP
2048,6,443,52756,HTTP
2048,6,58294,443,HTTP
2048,6,58304,443,HTTP
2048,6,51168,443,HTTP
2048,6,443,58294,HTTP
2048,6,443,58304,HTTP
2048,6,443,51168,HTTP
2048,6,48474,443,HTTP
2048,6,41016,443,HTTP
2048,6,41438,443,HTTP
2048,6,443,41438,HTTP
2048,6,443,48474,HTTP
2048,6,443,41016,HTTP
2048,17,46103,53,DNS
2048,17,48403,53,DNS
2048,17,53,48403,DNS
2048,17,53,46103,DNS
2048,6,55944,443,HTTP
2048,6,443,55944,HTTP
2048,6,55346,443,HTTP
2048,6,35986,443,HTTP
2048,6,35914,443,HTTP
2048,6,443,55346,HTTP
2048,6,443,35986,HTTP
2048,6,443,35914,HTTP
2048,6,59352,443,HTTP
2048,6,443,59352,HTTP
2048,17,59456,123,HTTP
2048,6,47650,443,HTTP
2048,6,41796,443,HTTP
2048,6,443,47650,HTTP
2048,6,443,41796,HTTP
2048,6,56012,80,HTTP
2048,6,80,56012,HTTP
2048,6,46236,443,HTTP
2048,6,57180,443,HTTP
2048,6,58654,443,HTTP
2048,6,47492,443,HTTP
2048,6,52366,443,HTTP
2048,6,39830,443,HTTP
2048,6,443,57180,HTTP
2048,6,443,46236,HTTP
2048,6,443,52366,HTTP
2048,6,443,39830,HTTP
2048,6,443,47492,HTTP
2048,6,443,58654,HTTP
2048,6,56704,80,HTTP
2048,6,80,56704,HTTP
2048,6,50494,443,HTTP
2048,6,59568,443,HTTP
2048,6,34522,443,HTTP
2048,6,57732,443,HTTP
2048,6,34528,443,HTTP
2048,6,58910,443,HTTP
2048,6,443,50494,HTTP
2048,6,443,59568,HTTP
2048,6,42960,80,HTTP
2048,6,443,34522,HTTP
2048,6,443,57732,HTTP
2048,6,443,34528,HTTP
2048,6,47742,80,HTTP
2048,6,80,42960,HTTP
2048,6,80,47742,HTTP
2048,6,443,58910,HTTP
2048,6,50354,80,HTTP
2048,6,80,50354,HTTP
2048,6,59344,443,HTTP
2048,6,40952,443,HTTP
2048,6,39508,443,HTTP
2048,6,48610,443,HTTP
2048,6,38634,443,HTTP
2048,6,443,59344,HTTP
2048,6,443,39508,HTTP
2048,6,443,40952,HTTP
2048,6,443,38634,HTTP
2048,6,443,48610,HTTP
2048,6,50356,80,HTTP
2048,6,80,50356,HTTP
2048,6,41998,443,HTTP
2048,6,49332,443,HTTP
2048,6,60516,443,HTTP
2048,6,60846,443,HTTP
2048,6,443,41998,HTTP
2048,6,443,49332,HTTP
2048,6,443,60516,HTTP
2048,6,443,60846,HTTP
2048,6,42956,80,HTTP
2048,6,80,42956,HTTP
2048,6,52312,443,HTTP
2048,6,52322,443,HTTP
2048,6,443,52312,HTTP
2048,6,443,52322,HTTP
2048,6,47322,443,HTTP
2048,6,35596,443,HTTP
2048,6,51898,443,HTTP
2048,6,443,47322,HTTP
2048,6,443,35596,HTTP
2048,6,443,51898,HTTP
2048,6,34814,443,HTTP
2048,6,46592,443,HTTP
2048,6,47340,443,HTTP
2048,6,38548,443,HTTP
2048,6,443,46592,HTTP
2048,6,443,47340,HTTP
2048,6,443,34814,HTTP
2048,6,443,38548,HTTP
2048,6,47776,443,HTTP
2048,6,58206,443,HTTP
2048,6,443,47776,HTTP
2048,6,443,58206,HTTP
2048,6,47108,443,HTTP
2048,6,443,47108,HTTP
2048,6,55338,443,HTTP
2048,6,55354,443,HTTP
2048,17,36615,53,DNS
2048,17,53,36615,DNS
